TMZDIFF,WRITETIME,Node,Timestamp,CEC_name,CEC_Mfg,CEC_Model,CEC_SN,State,Num_Partitions,CPU_Total,CPU_allocated,CPU_unallocated,Total_Shared_CPUs,Total_Mem_MB,Allocated_Mem_MB,Unallocated_Mem_MB,Num_proc_pools,Num_mem_pools,CPU_Units_Used,CPU_Used_Pct,Firmware_Version,Dedicated_CPU_Units_Used,Dedicated_CPU_Used_Pct,Shared_CPU_Units_Used,Shared_CPU_Used_Pct,Sample_Timestamp,Sample_Interval,ICDIS,IMDIS,IPDIS,Subnode_MSN,Total_Installed_CPUs,Total_Installed_Memory_MB
21600,1170103001532002,pshmc03:aixdc148:PH,1170103001531000,P550CEC6-R155-SN10D987E,IBM,9113-550,10D987E,4,0,0,0,0,0,0,0,0,0,0,-1,-1,"unavailable,unavailable",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:pshmc03-9113-550_10D987E:SVR,-1,-1
21600,1170103001532003,pshmc03:aixdc148:PH,1170103001531000,P55ACEC6-R155-SN10BCC1G,IBM,9133-55A,10BCC1G,0,1,4,4,0,0,8192,8192,0,0,0,-1,-1,"358,01SF240",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:pshmc03-9133-55A_10BCC1G:SVR,4,8192
21600,1170103000032000,pshmc03:aixdc148:PH,1170103000031000,P55ACEC7-R155-SN10BCC4G,IBM,9133-55A,10BCC4G,0,1,4,2,2,2,24576,6720,17856,0,0,0.04,1.1,"358,01SF240",0,0,0.04,1.1,2017-01-02 23:50:58 GMT-06:00,300,1,1,1,PH:pshmc03-9133-55A_10BCC4G:SVR,4,24576
21600,1170103000032001,pshmc03:aixdc148:PH,1170103000031000,P550CEC15-R164-SN06C4EFA,IBM,9113-550,06C4EFA,0,2,4,4,0,4,16384,16384,0,0,0,0.16,3.9,"338,01SF240",0,0,0.16,3.9,2017-01-02 23:56:03 GMT-06:00,300,1,1,1,PH:pshmc03-9113-550_06C4EFA:SVR,4,16384
21600,1170103000032002,pshmc03:aixdc148:PH,1170103000031000,P550CEC6-R155-SN10D987E,IBM,9113-550,10D987E,4,0,0,0,0,0,0,0,0,0,0,-1,-1,"unavailable,unavailable",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:pshmc03-9113-550_10D987E:SVR,-1,-1
21600,1170103000032003,pshmc03:aixdc148:PH,1170103000031000,P55ACEC6-R155-SN10BCC1G,IBM,9133-55A,10BCC1G,0,1,4,4,0,0,8192,8192,0,0,0,-1,-1,"358,01SF240",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:pshmc03-9133-55A_10BCC1G:SVR,4,8192
21600,1170103001532000,pshmc03:aixdc148:PH,1170103001531000,P55ACEC7-R155-SN10BCC4G,IBM,9133-55A,10BCC4G,0,1,4,2,2,2,24576,6720,17856,0,0,0.18,4.5,"358,01SF240",0,0,0.18,4.5,2017-01-03 00:10:10 GMT-06:00,300,1,1,1,PH:pshmc03-9133-55A_10BCC4G:SVR,4,24576
21600,1170103001532001,pshmc03:aixdc148:PH,1170103001531000,P550CEC15-R164-SN06C4EFA,IBM,9113-550,06C4EFA,0,2,4,4,0,4,16384,16384,0,0,0,0.25,6.4,"338,01SF240",0,0,0.25,6.4,2017-01-03 00:10:11 GMT-06:00,300,1,1,1,PH:pshmc03-9113-550_06C4EFA:SVR,4,16384
21600,1170103003032000,pshmc03:aixdc148:PH,1170103003031000,P55ACEC6-R155-SN10BCC1G,IBM,9133-55A,10BCC1G,0,1,4,4,0,0,8192,8192,0,0,0,-1,-1,"358,01SF240",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:pshmc03-9133-55A_10BCC1G:SVR,4,8192
21600,1170103003032001,pshmc03:aixdc148:PH,1170103003031000,P550CEC15-R164-SN06C4EFA,IBM,9113-550,06C4EFA,0,2,4,4,0,4,16384,16384,0,0,0,0.15,3.7,"338,01SF240",0,0,0.15,3.7,2017-01-03 00:20:21 GMT-06:00,300,1,1,1,PH:pshmc03-9113-550_06C4EFA:SVR,4,16384
21600,1170103003032002,pshmc03:aixdc148:PH,1170103003031000,P55ACEC7-R155-SN10BCC4G,IBM,9133-55A,10BCC4G,0,1,4,2,2,2,24576,6720,17856,0,0,0.05,1.3,"358,01SF240",0,0,0.05,1.3,2017-01-03 00:25:24 GMT-06:00,300,1,1,1,PH:pshmc03-9133-55A_10BCC4G:SVR,4,24576
21600,1170103003032003,pshmc03:aixdc148:PH,1170103003031000,P550CEC6-R155-SN10D987E,IBM,9113-550,10D987E,4,0,0,0,0,0,0,0,0,0,0,-1,-1,"unavailable,unavailable",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:pshmc03-9113-550_10D987E:SVR,-1,-1
21600,1170103000034000,achmc01:aixdc127:PH,1170103000033000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,8,5.5,2.5,0,0,0,0,0,0,-1,-1,"104,01SC840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,64,-1
21600,1170103000034001,achmc01:aixdc127:PH,1170103000033000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,29,27.7,1.3,0,1036288,957440,78848,0,0,-1,-1,"68,01SC830",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,64,2097152
21600,1170103000034002,achmc01:aixdc127:PH,1170103000033000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,-1,-1
21600,1170103000034003,achmc01:aixdc127:PH,1170103000033000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,-1,-1
21600,1170103000034004,achmc01:aixdc127:PH,1170103000033000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,-1,-1
21600,1170103000034005,achmc01:aixdc127:PH,1170103000033000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,-1,-1
21600,1170103000034006,achmc01:aixdc127:PH,1170103000033000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,-1,-1
21600,1170103001534000,achmc01:aixdc127:PH,1170103001533000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,8,4,4,0,536576,46336,490240,0,0,-1,-1,"104,01SC840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,64,1048576
21600,1170103001534001,achmc01:aixdc127:PH,1170103001533000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,35,34.1,0.9,0,0,0,0,0,0,-1,-1,"68,01SC830",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,64,-1
21600,1170103001534002,achmc01:aixdc127:PH,1170103001533000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,-1,-1
21600,1170103001534003,achmc01:aixdc127:PH,1170103001533000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,-1,-1
21600,1170103001534004,achmc01:aixdc127:PH,1170103001533000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,-1,-1
21600,1170103001534005,achmc01:aixdc127:PH,1170103001533000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,-1,-1
21600,1170103003034000,achmc01:aixdc127:PH,1170103003033000,AC870CEC01-R704-SN219F1D7-VF5,IBM,9119-MME,219F1D7,0,0,29,27.7,1.3,0,1036288,957440,78848,0,0,-1,-1,"68,01SC830",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc01-9119-MME_219F1D7:SVR,64,2097152
21600,1170103003034001,achmc01:aixdc127:PH,1170103003033000,AC770CEC01-R706-SN107B2C7,IBM,9117-MMD,107B2C7,0,0,16,13,3,0,0,0,0,0,0,-1,-1,"80,01AM780",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9117-MMD_107B2C7:SVR,16,-1
21600,1170103003034002,achmc01:aixdc127:PH,1170103003033000,DC870CEC02-R3832-SN063DE87-VF4,IBM,9119-MME,063DE87,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_063DE87:SVR,-1,-1
21600,1170103003034003,achmc01:aixdc127:PH,1170103003033000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,-1,-1
21600,1170103003034004,achmc01:aixdc127:PH,1170103003033000,AC870CEC03-R904-SN219F1E7-VF5,IBM,9119-MME,219F1E7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1E7:SVR,-1,-1
21600,1170103003034005,achmc01:aixdc127:PH,1170103003033000,DC870CEC03-R4032-SN103BBB7-VF4,IBM,9119-MME,103BBB7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBB7:SVR,-1,-1
21600,1170103003034006,achmc01:aixdc127:PH,1170103003033000,AC870CEC02-R903-SN219F1C7-VF5,IBM,9119-MME,219F1C7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_219F1C7:SVR,-1,-1
21600,1170103001534006,achmc01:aixdc127:PH,1170103001533000,DC870CEC01-R3831-SN103BBC7-VF4,IBM,9119-MME,103BBC7,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc01-9119-MME_103BBC7:SVR,-1,-1
21600,1170103000034000,achmc02:aixdc127:PH,1170103000033000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,0,20,17,3,0,524288,319744,204544,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc02-8284-22A_21BDB0V:SVR,20,524288
21600,1170103000034001,achmc02:aixdc127:PH,1170103000033000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,0,20,18,2,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB1V:SVR,20,-1
21600,1170103000034002,achmc02:aixdc127:PH,1170103000033000,DC822CEC02-R3828-SN21BE31V,IBM,8284-22A,21BE31V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE31V:SVR,-1,-1
21600,1170103000034005,achmc02:aixdc127:PH,1170103000033000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103000034006,achmc02:aixdc127:PH,1170103000033000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103000034007,achmc02:aixdc127:PH,1170103000033000,AC822CEC15-R905-SN21BDABV,IBM,8284-22A,21BDABV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDABV:SVR,-1,-1
21600,1170103000034008,achmc02:aixdc127:PH,1170103000033000,AC822CEC02-R701-SN21BDA7V,IBM,8284-22A,21BDA7V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA7V:SVR,-1,-1
21600,1170103000034009,achmc02:aixdc127:PH,1170103000033000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF42V:SVR,-1,-1
21600,1170103000034010,achmc02:aixdc127:PH,1170103000033000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103000034011,achmc02:aixdc127:PH,1170103000033000,AC822CEC09-R706-SN21BDACV,IBM,8284-22A,21BDACV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDACV:SVR,-1,-1
21600,1170103000034003,achmc02:aixdc127:PH,1170103000033000,DC822CEC03-R3829-SN21BD9DV,IBM,8284-22A,21BD9DV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9DV:SVR,-1,-1
21600,1170103000034004,achmc02:aixdc127:PH,1170103000033000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9FV:SVR,-1,-1
21600,1170103000034014,achmc02:aixdc127:PH,1170103000033000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE2FV:SVR,-1,-1
21600,1170103000034015,achmc02:aixdc127:PH,1170103000033000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA4V:SVR,-1,-1
21600,1170103000034016,achmc02:aixdc127:PH,1170103000033000,DC822CEC04-R4028-SN21BE30V,IBM,8284-22A,21BE30V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE30V:SVR,-1,-1
21600,1170103000034017,achmc02:aixdc127:PH,1170103000033000,DC822CEC01-R3828-SN21BE32V,IBM,8284-22A,21BE32V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE32V:SVR,-1,-1
21600,1170103000034018,achmc02:aixdc127:PH,1170103000033000,AC822CEC01-R701-SN21BDA9V,IBM,8284-22A,21BDA9V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA9V:SVR,-1,-1
21600,1170103000034019,achmc02:aixdc127:PH,1170103000033000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA1V:SVR,-1,-1
21600,1170103000034020,achmc02:aixdc127:PH,1170103000033000,AC822CEC13-R902-SN21BD9CV,IBM,8284-22A,21BD9CV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9CV:SVR,-1,-1
21600,1170103000034012,achmc02:aixdc127:PH,1170103000033000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDADV:SVR,-1,-1
21600,1170103000034013,achmc02:aixdc127:PH,1170103000033000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA5V:SVR,-1,-1
21600,1170103000034023,achmc02:aixdc127:PH,1170103000033000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF43V:SVR,-1,-1
21600,1170103001534000,achmc02:aixdc127:PH,1170103001533000,AC824CEC01-R703-SN21DF42V,IBM,8286-42A,21DF42V,0,0,24,17,7,0,262144,165376,96768,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,300,1,1,0,PH:achmc02-8286-42A_21DF42V:SVR,24,262144
21600,1170103001534001,achmc02:aixdc127:PH,1170103001533000,AC822CEC11-R901-SN21BDA1V,IBM,8284-22A,21BDA1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA1V:SVR,-1,-1
21600,1170103001534002,achmc02:aixdc127:PH,1170103001533000,AC822CEC07-R705-SN21BDB2V,IBM,8284-22A,21BDB2V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB2V:SVR,-1,-1
21600,1170103001534003,achmc02:aixdc127:PH,1170103001533000,AC822CEC08-R706-SN21BD9FV,IBM,8284-22A,21BD9FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9FV:SVR,-1,-1
21600,1170103001534004,achmc02:aixdc127:PH,1170103001533000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA8V:SVR,-1,-1
21600,1170103001534005,achmc02:aixdc127:PH,1170103001533000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,12,8,4,0,0,0,0,0,0,-1,-1,"118,01SV840",-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9EV:SVR,12,-1
21600,1170103000034021,achmc02:aixdc127:PH,1170103000033000,AC822CEC16-R905-SN21BDA8V,IBM,8284-22A,21BDA8V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA8V:SVR,-1,-1
21600,1170103000034022,achmc02:aixdc127:PH,1170103000033000,AC822CEC14-R905-SN21BD9EV,IBM,8284-22A,21BD9EV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9EV:SVR,-1,-1
21600,1170103001534008,achmc02:aixdc127:PH,1170103001533000,DC822CEC01-R3828-SN21BE32V,IBM,8284-22A,21BE32V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE32V:SVR,-1,-1
21600,1170103001534009,achmc02:aixdc127:PH,1170103001533000,AC822CEC17-R906-SN21BDA5V,IBM,8284-22A,21BDA5V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA5V:SVR,-1,-1
21600,1170103001534010,achmc02:aixdc127:PH,1170103001533000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB0V:SVR,-1,-1
21600,1170103001534011,achmc02:aixdc127:PH,1170103001533000,DC822CEC02-R3828-SN21BE31V,IBM,8284-22A,21BE31V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE31V:SVR,-1,-1
21600,1170103001534012,achmc02:aixdc127:PH,1170103001533000,AC822CEC09-R706-SN21BDACV,IBM,8284-22A,21BDACV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDACV:SVR,-1,-1
21600,1170103001534013,achmc02:aixdc127:PH,1170103001533000,AC822CEC15-R905-SN21BDABV,IBM,8284-22A,21BDABV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDABV:SVR,-1,-1
21600,1170103001534006,achmc02:aixdc127:PH,1170103001533000,DC822CEC05-R4028-SN21BE2FV,IBM,8284-22A,21BE2FV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE2FV:SVR,-1,-1
21600,1170103001534007,achmc02:aixdc127:PH,1170103001533000,DC822CEC03-R3829-SN21BD9DV,IBM,8284-22A,21BD9DV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9DV:SVR,-1,-1
21600,1170103001534017,achmc02:aixdc127:PH,1170103001533000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA4V:SVR,-1,-1
21600,1170103001534018,achmc02:aixdc127:PH,1170103001533000,DC824CEC01-R4029-SN21DF43V,IBM,8286-42A,21DF43V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8286-42A_21DF43V:SVR,-1,-1
21600,1170103001534019,achmc02:aixdc127:PH,1170103001533000,AC822CEC04-R703-SN21BDADV,IBM,8284-22A,21BDADV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDADV:SVR,-1,-1
21600,1170103001534020,achmc02:aixdc127:PH,1170103001533000,AC822CEC02-R701-SN21BDA7V,IBM,8284-22A,21BDA7V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA7V:SVR,-1,-1
21600,1170103001534021,achmc02:aixdc127:PH,1170103001533000,AC822CEC06-R705-SN21BDAAV,IBM,8284-22A,21BDAAV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDAAV:SVR,-1,-1
21600,1170103001534022,achmc02:aixdc127:PH,1170103001533000,AC822CEC01-R701-SN21BDA9V,IBM,8284-22A,21BDA9V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA9V:SVR,-1,-1
21600,1170103001534014,achmc02:aixdc127:PH,1170103001533000,AC822CEC13-R902-SN21BD9CV,IBM,8284-22A,21BD9CV,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BD9CV:SVR,-1,-1
21600,1170103001534015,achmc02:aixdc127:PH,1170103001533000,AC822CEC12-R901-SN21BDA3V,IBM,8284-22A,21BDA3V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA3V:SVR,-1,-1
21600,1170103001534016,achmc02:aixdc127:PH,1170103001533000,AC822CEC03-R701-SN21BDB1V,IBM,8284-22A,21BDB1V,0,0,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB1V:SVR,-1,-1
21600,1170103003034002,achmc02:aixdc127:PH,1170103003033000,AC822CEC05-R705-SN21BDA4V,IBM,8284-22A,21BDA4V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDA4V:SVR,-1,-1
21600,1170103003034003,achmc02:aixdc127:PH,1170103003033000,AC822CEC15-R905-SN21BDABV,IBM,8284-22A,21BDABV,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDABV:SVR,-1,-1
21600,1170103003034004,achmc02:aixdc127:PH,1170103003033000,AC822CEC10-R901-SN21BDB0V,IBM,8284-22A,21BDB0V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BDB0V:SVR,-1,-1
21600,1170103003034005,achmc02:aixdc127:PH,1170103003033000,DC822CEC01-R3828-SN21BE32V,IBM,8284-22A,21BE32V,0,2,0,0,0,0,0,0,0,0,0,-1,-1,NotCollected,-1,-1,-1,-1,NoSamples,-1,1,1,0,PH:achmc02-8284-22A_21BE32V:SVR,-1,-1
